127.0.0.1 - - [25/Dec/2017:01:38:34 +0000] "GET /2017/12/25/hello-world/ HTTP/1.1" 499 0 "http://van-handel-automotive.local/2017/12/25/hello-world/" "WordPress/4.9.1; http://van-handel-automotive.local"
127.0.0.1 - - [25/Dec/2017:01:38:36 +0000] "POST /wp-cron.php?doing_wp_cron=1514165915.4997460842132568359375 HTTP/1.1" 499 0 "http://van-handel-automotive.local/wp-cron.php?doing_wp_cron=1514165915.4997460842132568359375" "WordPress/4.9.1; http://van-handel-automotive.local"
127.0.0.1 - - [25/Dec/2017:01:38:37 +0000] "GET /index.php/2017/12/25/hello-world/ HTTP/1.1" 200 19599 "http://van-handel-automotive.local/index.php/2017/12/25/hello-world/" "WordPress/4.9.1; http://van-handel-automotive.local"
127.0.0.1 - - [25/Dec/2017:14:35:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:35:23 +0000] "POST /wp-login.php HTTP/1.0" 200 3304 "http://van-handel-automotive.local/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:35:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:37:33 +0000] "GET / HTTP/1.0" 200 53612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:37:35 +0000] "GET /wp-admin HTTP/1.0" 301 178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:37:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:37:38 +0000] "GET /wp-admin/ HTTP/1.0" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:37:38 +0000] "GET /wp-login.php?redirect_to=http%3A%2F%2Fvan-handel-automotive.local%2Fwp-admin%2F&reauth=1 HTTP/1.0" 200 2347 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:37:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-login.php?redirect_to=http%3A%2F%2Fvan-handel-automotive.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:17 +0000] "POST /wp-login.php HTTP/1.0" 302 0 "http://van-handel-automotive.local/wp-login.php?redirect_to=http%3A%2F%2Fvan-handel-automotive.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:20 +0000] "GET /wp-admin/ HTTP/1.0" 200 55393 "http://van-handel-automotive.local/wp-login.php?redirect_to=http%3A%2F%2Fvan-handel-automotive.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:20 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.1 HTTP/1.0" 200 109068 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:22 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.1 HTTP/1.0" 200 331399 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:23 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.1 HTTP/1.0" 200 244317 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:24 +0000] "POST /wp-cron.php?doing_wp_cron=1514212703.8728160858154296875000 HTTP/1.1" 200 31 "http://van-handel-automotive.local/wp-cron.php?doing_wp_cron=1514212703.8728160858154296875000" "WordPress/4.9.1; http://van-handel-automotive.local"
127.0.0.1 - - [25/Dec/2017:14:38:24 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=3fcf449203&1514212707042 HTTP/1.0" 200 1114 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:24 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=3fcf449203&1514212707657 HTTP/1.0" 200 572 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:24 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=3fcf449203&1514212707783 HTTP/1.0" 200 1 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 500 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:27 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 729 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:29 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43615 "http://van-handel-automotive.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:29 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.1 HTTP/1.0" 200 41526 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:29 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.1 HTTP/1.0" 200 94627 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:29 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter,h&load%5B%5D=eartbeat,wp-auth-check&ver=4.9.1 HTTP/1.0" 200 51087 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:35 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 39995 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:35 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter,heartbeat,&load%5B%5D=wp-auth-check&ver=4.9.1 HTTP/1.0" 200 47033 "http://van-handel-automotive.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 23576 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:38:41 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:39:17 +0000] "GET /wp-admin/theme-install.php?browse=featured HTTP/1.0" 200 40067 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:39:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:39:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 23576 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:40:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:42:08 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:44:41 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:44:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 23576 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:44:47 +0000] "GET /wp-admin/options-general.php HTTP/1.0" 499 0 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:44:47 +0000] "GET /wp-admin/options-permalink.php HTTP/1.0" 200 31330 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:44:48 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter,heartbeat,wp-auth-check&ver=4.9.1 HTTP/1.0" 200 12541 "http://van-handel-automotive.local/wp-admin/options-permalink.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:44:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/options-permalink.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:27 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43615 "http://van-handel-automotive.local/wp-admin/options-permalink.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:31 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 39995 "http://van-handel-automotive.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:31 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 23576 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:41 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:51 +0000] "POST /wp-admin/update.php?action=upload-theme HTTP/1.0" 200 20440 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:51 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter&ver=4.9.1 HTTP/1.0" 200 9998 "http://van-handel-automotive.local/wp-admin/update.php?action=upload-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:52 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons&ver=4.9.1 HTTP/1.0" 200 94073 "http://van-handel-automotive.local/wp-admin/update.php?action=upload-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:45:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/update.php?action=upload-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:46:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:46:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 23576 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:46:39 +0000] "POST /wp-admin/update.php?action=upload-theme HTTP/1.0" 200 20439 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:46:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/update.php?action=upload-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:49:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [25/Dec/2017:14:49:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 23576 "http://van-handel-automotive.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
